"anAgeHorvathLabID","profiled","SpeciesLatinName","CommonNames","HAGRID","Kingdom","Phylum","Class","Order","Family","Genus","Species","Common.name","Female.maturity..days.","Male.maturity..days.","Gestation.Incubation..days.","Weaning..days.","Litter.Clutch.size","Litters.Clutches.per.year","Inter.litter.Interbirth.interval","Birth.weight..g.","Weaning.weight..g.","Growth.rate..1.days.","Source","Specimen.origin","Sample.size","Data.quality","IMR..per.yr.","MRDT..yrs.","Metabolic.rate..W.","Body.mass..g.","Temperature..K.","References","PanTHERIA.ActivityCycle","PanTHERIA.AdultBodyMass_g","PanTHERIA.AdultForearmLen_mm","PanTHERIA.AdultHeadBodyLen_mm","PanTHERIA.AgeatEyeOpening_d","PanTHERIA.AgeatFirstBirth_d","PanTHERIA.BasalMetRate_mLO2hr","PanTHERIA.BasalMetRateMass_g","PanTHERIA.DietBreadth","PanTHERIA.DispersalAge_d","PanTHERIA.GestationLen_d","PanTHERIA.HabitatBreadth","PanTHERIA.HomeRange_km2","PanTHERIA.HomeRange_Indiv_km2","PanTHERIA.InterbirthInterval_d","PanTHERIA.LitterSize","PanTHERIA.LittersPerYear","PanTHERIA.MaxLongevity_m","PanTHERIA.NeonateBodyMass_g","PanTHERIA.NeonateHeadBodyLen_mm","PanTHERIA.PopulationDensity_n.km2","PanTHERIA.PopulationGrpSize","PanTHERIA.SexualMaturityAge_d","PanTHERIA.SocialGrpSize","PanTHERIA.TeatNumber","PanTHERIA.Terrestriality","PanTHERIA.TrophicLevel","PanTHERIA.WeaningAge_d","PanTHERIA.WeaningBodyMass_g","PanTHERIA.WeaningHeadBodyLen_mm","PanTHERIA.References","PanTHERIA.AdultBodyMass_g_EXT","PanTHERIA.LittersPerYear_EXT","PanTHERIA.NeonateBodyMass_g_EXT","PanTHERIA.WeaningBodyMass_g_EXT","PanTHERIA.GR_Area_km2","PanTHERIA.GR_MaxLat_dd","PanTHERIA.GR_MinLat_dd","PanTHERIA.GR_MidRangeLat_dd","PanTHERIA.GR_MaxLong_dd","PanTHERIA.GR_MinLong_dd","PanTHERIA.GR_MidRangeLong_dd","PanTHERIA.HuPopDen_Min_n.km2","PanTHERIA.HuPopDen_Mean_n.km2","PanTHERIA.HuPopDen_5p_n.km2","PanTHERIA.HuPopDen_Change","PanTHERIA.Precip_Mean_mm","PanTHERIA.Temp_Mean_01degC","PanTHERIA.AET_Mean_mm","PanTHERIA.PET_Mean_mm","maxanAge","weightanAge","maxAgeFromFolder","weightFromFolder","maxAgeCaesar","weightCaesar","averagedMaturity.yrs","Hibernation","SpeciesAbbreviation","PanTHERIA.MaxLongevity","MammalNumberHorvath","OrderNumberHorvath","FamilyNumberHorvath","SpeciesNumberHorvath","CancerMortalityRisk.Vinczeo2021","CumulativeIncidenceCancerMortality.Vincze2021","Diet..Animal.","Diet..Invertebrate.","Diet..Vertebrate.","Diet..Fish.","Diet..Reptile.","Diet..Bird."
2039,TRUE,"Myotis nattereri","Natterer's bat","2051","Animalia","Chordata","Mammalia","Chiroptera","Vespertilionidae","Myotis","nattereri","Natterer's bat",NA,NA,50,60,1,1,365,NA,NA,NA,"970","wild","medium","acceptable",NA,NA,NA,NA,NA,"424,455,565,970,971",NA,7.25,39.35,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,0.99,1,180,NA,NA,NA,NA,NA,NA,NA,2,3,60.41,NA,NA,"107;196;543;1297;1658;1668;1705;2143;2151;2295;2350;2622;2655;2719",NA,NA,NA,NA,4811054.08,61.85,30.25,46.05,68.43,-10.47,28.97,0,124.35,10,0.01,53.52,83.23,461.22,637.45,23.7,7.5,NA,NA,23.7,7.5,0.877833659491193,"yes","Mytsnt",15,"8.7.14",8,7,14,NA,NA,NA,NA,NA,NA,NA,NA
2040,FALSE,"Myotis nigricans",NA,"2052","Animalia","Chordata","Mammalia","Chiroptera","Vespertilionidae","Myotis","nigricans","Black myotis",98,98,55,38,1,2,NA,1,3.7,NA,"1","wild","medium","acceptable",NA,NA,0.027,3.7,307.15,"1 36 420 424 434 455 730 971",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14531338.92,24.12,-29.99,-2.93,-34.79,-100.44,-67.62,0,26.44,0,0.11,145.55,234.83,1263.31,1511.65,7,4.2,NA,NA,7,4.2,0.268493150684932,NA,"Mytsng",NA,"8.7.31",8,7,31,NA,NA,NA,NA,NA,NA,NA,NA
2041,FALSE,"Myotis sodalis",NA,"2053","Animalia","Chordata","Mammalia","Chiroptera","Vespertilionidae","Myotis","sodalis","Indiana bat",NA,NA,NA,NA,1,1,NA,4.53,NA,NA,"424","wild","medium","acceptable",NA,NA,NA,NA,NA,"424,441,455,978",2,7.15,38.49,47.43,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,0.99,1,240,4.53,NA,NA,NA,356.56,NA,NA,2,3,46.07,NA,NA,"543;899;1015;1216;1297;1414;1415;1416;1658;1784;2076;2143;2151;2215;2338;2620;2622;2655;2841",NA,NA,NA,NA,1567441.07,45.3,30.81,38.05,-69.71,-97.6,-83.66,1,75.89,5,0.03,86.17,125.36,800.25,876.62,20,7.7,NA,NA,20,7.7,0.976876712328767,NA,"Mytssd",20,"8.7.32",8,7,32,NA,NA,NA,NA,NA,NA,NA,NA
2042,TRUE,"Myotis thysanodes","Fringed myotis","2054","Animalia","Chordata","Mammalia","Chiroptera","Vespertilionidae","Myotis","thysanodes","Fringed myotis",NA,NA,55,21,1,1,365,1.32,NA,0.0108,"1","wild","medium","acceptable",NA,NA,NA,NA,306.15,"14,244,344,414,557,300,000,000",NA,8.49,43.39,52.39,1,NA,NA,NA,NA,NA,53.55,1,NA,NA,NA,0.99,1,219.6,2.53,33.5,NA,NA,NA,NA,NA,2,NA,22.69,6.32,47,"543;657;924;1297;1658;2143;2151;2161;2164;2215;2655;2750",NA,NA,NA,NA,3432647.4,51.86,16.46,34.16,-93.54,-124.56,-109.05,0,36.35,0,0.1,38.35,122.73,451.15,1056.14,18.3,6,NA,NA,18.3,6,0.561643835616438,"yes","Mytsth",18.3,"8.7.12",8,7,12,NA,NA,NA,NA,NA,NA,NA,NA
2043,FALSE,"Myotis velifer",NA,"2055","Animalia","Chordata","Mammalia","Chiroptera","Vespertilionidae","Myotis","velifer","Cave myotis",365,365,65,43,1,1,365,3.2,NA,0.13,"424","wild","medium","acceptable",NA,NA,0.04,11.9,NA,"364,244,344,414,557,000,000,000,000,000",NA,9.82,41.99,NA,NA,NA,7.7,11.9,1,NA,63.77,1,NA,NA,NA,0.99,1,135.96,3.09,NA,NA,3500,420.91,NA,NA,2,3,43,8.59,NA,"657;962;1297;1334;1536;1658;1694;1704;1705;2143;2151;2215;2622;2655;2750;2753",NA,NA,NA,NA,1714121.75,40.31,13.9,27.11,-87.15,-113.7,-100.43,0,43.73,0,0.09,56.05,180.04,720.39,1255.64,11.3,10.1,NA,NA,11.3,10.1,1,NA,"Mytsvlf",11.33,"8.7.33",8,7,33,NA,NA,NA,NA,NA,NA,NA,NA
2044,TRUE,"Myotis vivesi","Fish-eating bat","2056","Animalia","Chordata","Mammalia","Chiroptera","Vespertilionidae","Myotis","vivesi","Fish-eating bat",389,389,60,NA,1,1,NA,2.82,NA,NA,"1","unknown","medium","acceptable",NA,NA,0.199,25,309.15,"1 36 424 455 978 1032",NA,25.63,60.99,NA,NA,NA,35.75,25,1,NA,NA,1,NA,NA,NA,0.99,NA,120,2.82,34.99,NA,NA,NA,NA,NA,2,3,NA,NA,NA,"543;1297;1658;1822;1948;2143;2144;2151;2407;2655",NA,NA,NA,NA,36822.86,31.36,24.05,27.7,-110.12,-115.07,-112.6,1,8.68,1,0.1,13.39,198.81,339.23,1035.1,10,25,"10",25,10,25,1.06575342465753,"no","Mytsvv",10,"8.7.10",8,7,10,NA,NA,NA,NA,NA,NA,NA,NA
2045,FALSE,"Myotis volans",NA,"2057","Animalia","Chordata","Mammalia","Chiroptera","Vespertilionidae","Myotis","volans","Long-legged myotis",152,NA,NA,NA,1,1,365,2.01,NA,NA,"424","wild","medium","acceptable",NA,NA,NA,NA,NA,"424,441,455,971,978",NA,8.71,37.5,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,0.99,1,51,2.01,42.54,NA,NA,243.59,NA,NA,2,NA,NA,NA,NA,"543;657;725;950;1297;1658;2143;2151;2622;2655",NA,NA,NA,NA,4717135.24,60.8,19.12,39.96,-97.41,-137.95,-117.68,0,25.7,0,0.1,40.33,81.83,405.07,857,21,7,NA,NA,21,7,0.416438356164384,NA,"Mytsvln",4.25,"8.7.34",8,7,34,NA,NA,NA,NA,NA,NA,NA,NA
2046,TRUE,"Myotis yumanensis","Yuma myotis","2058","Animalia","Chordata","Mammalia","Chiroptera","Vespertilionidae","Myotis","yumanensis","Yuma myotis",NA,NA,55,NA,1,1,365,0.79,NA,NA,"984","wild","medium","acceptable",NA,NA,0.047,5,NA,"36,424,441,455,971,900,000",NA,5.15,35.05,NA,5,NA,8.5,5,NA,NA,NA,1,NA,NA,NA,0.99,1,105.96,0.79,20.02,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,"43;657;664;750;924;1297;1536;1658;1822;1948;2030;2075;2143;2151;2622;2655",NA,NA,NA,NA,3753876.77,54.97,19.42,37.19,-99.42,-130.48,-114.95,0,27.34,0,0.1,38.01,112.76,420.45,979.1,14,6.25,NA,NA,14,6.25,0.561643835616438,"yes","Mytsym",8.83,"8.7.13",8,7,13,NA,NA,NA,NA,NA,NA,NA,NA
2047,FALSE,"Nyctalus leisleri",NA,"2059","Animalia","Chordata","Mammalia","Chiroptera","Vespertilionidae","Nyctalus","leisleri","Lesser noctule",NA,NA,NA,NA,1.5,1,365,NA,NA,NA,"424","wild","medium","acceptable",NA,NA,NA,NA,NA,"424,455,978",NA,12.47,43.24,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1.73,1,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,"414;1297;1658;1668;2143;2151;2622;2655;2689",NA,NA,NA,NA,3415842.22,55.87,28.93,42.4,80.11,-7.73,36.18,1,106.89,9,0.01,52.82,76.47,498.35,622.6,16,16,NA,NA,16,16,NA,NA,"Nyctlslsl",NA,"8.7.35",8,7,35,NA,NA,NA,NA,NA,NA,NA,NA
2048,TRUE,"Nyctalus noctula","Noctule","2060","Animalia","Chordata","Mammalia","Chiroptera","Vespertilionidae","Nyctalus","noctula","Noctule",90,455,60,NA,1.5,1,NA,5.37,NA,0.0303,"424","wild","medium","acceptable",NA,NA,NA,NA,NA,"424,434,455,542,731,000",NA,28.48,51.58,75,6.5,365,NA,NA,1,NA,72.24,1,NA,NA,NA,1.33,1,144,5.57,NA,NA,500,415.81,NA,NA,2,3,47.89,20.21,NA,"185;196;543;892;1161;1297;1384;1388;1624;1625;1658;1668;1705;2143;2151;2350;2351;2352;2470;2635;2655;2719;3023;3099",NA,NA,NA,NA,8204371.69,60.35,17.97,39.16,106.02,-9.26,48.38,0,106.73,3,0.02,58.22,79.12,506.65,704.65,12,27.75,"12",27.75,12,27.75,0.75,"yes","Nyctln",12,"8.7.3",8,7,3,NA,NA,NA,NA,NA,NA,NA,NA
2049,TRUE,"Nycticeius humeralis","Evening bat","2061","Animalia","Chordata","Mammalia","Chiroptera","Vespertilionidae","Nycticeius","humeralis","Evening bat",304.167,304.167,55,30,2,1,365,1.75,2.6,0.0157,"424","wild","medium","acceptable",NA,NA,NA,NA,307.15,"4,244,344,557,319,710,000",NA,9.12,33.74,NA,1,NA,10.72,9.01,NA,NA,NA,1,NA,NA,NA,1.94,1,60,1.73,16.26,NA,NA,NA,NA,NA,2,NA,28.28,4.51,NA,"185;186;543;871;1083;1085;1297;1509;1658;2143;2151;2622;2655",NA,NA,NA,NA,2889477.8,42.78,21.88,32.33,-74.16,-101.35,-87.75,0,59.54,4,0.05,85.22,158.82,877.06,1024.64,6,9.75,"6",9.75,6,9.75,0.833334246575342,"no","Nyctch",5,"8.7.4",8,7,4,NA,NA,NA,NA,NA,NA,NA,NA
2050,FALSE,"Perimyotis subflavus",NA,"2062","Animalia","Chordata","Mammalia","Chiroptera","Vespertilionidae","Perimyotis","subflavus","Eastern pipistrelle",212,NA,44,NA,2,1,365,0.94,5.2,NA,"1","wild","medium","acceptable",NA,NA,NA,NA,NA,"14,244,344,414,559,700,000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.8,7.5,NA,NA,14.8,7.5,0.580821917808219,NA,"Prmyts",NA,"8.7.36",8,7,36,NA,NA,NA,NA,NA,NA,NA,NA
2051,FALSE,"Pipistrellus kuhlii",NA,"2063","Animalia","Chordata","Mammalia","Chiroptera","Vespertilionidae","Pipistrellus","kuhlii","Kuhl's pipistrelle",NA,NA,NA,60,1.5,NA,365,NA,NA,NA,"424","wild","medium","acceptable",NA,NA,NA,NA,NA,"424,455",1,6.07,34.69,45.99,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,60.41,NA,NA,"196;1045;1257;1297;1388;1658;1860;2143;2151;2622;2655;2706;2900;3110",NA,NA,NA,NA,4765557.66,47.99,12.59,30.29,73.78,-9.49,32.14,0,92.46,3,0.08,37.09,146.68,354.8,1080.06,8,6,NA,NA,8,6,NA,NA,"Ppk",NA,"8.7.37",8,7,37,NA,NA,NA,NA,NA,NA,NA,NA
2052,FALSE,"Pipistrellus nathusii",NA,"2064","Animalia","Chordata","Mammalia","Chiroptera","Vespertilionidae","Pipistrellus","nathusii","Nathusius's pipistrelle",91,91,NA,NA,2,1,NA,NA,NA,NA,"424","wild","medium","acceptable",NA,NA,NA,NA,NA,"424,455,971",NA,7.44,34.03,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1.73,1,96,NA,NA,NA,NA,105.22,NA,NA,2,NA,NA,NA,NA,"1096;1297;1548;1658;1668;2143;2151;2470;2622;2655;2713",NA,NA,NA,NA,5149391.84,59.21,36.38,47.8,50.37,-10.47,19.94,2,116.56,10,0.00962654652939555,55.32,75.68,472.93,577.74,11,10,NA,NA,11,10,0.249315068493151,NA,"Ppstrllsnt",8,"8.7.38",8,7,38,NA,NA,NA,NA,NA,NA,NA,NA
2053,TRUE,"Pipistrellus pipistrellus","Pipistrelle","2065","Animalia","Chordata","Mammalia","Chiroptera","Vespertilionidae","Pipistrellus","pipistrellus","Common pipistrelle",456,456,42,42,1.2,1,365,1.125,NA,0.0668,"970","wild","medium","acceptable",0.36,4,NA,NA,NA,"2,424,455,542,731,970,000",NA,5.3,31.46,39.98,4.8,NA,NA,NA,1,NA,44,1,NA,NA,NA,1.37,1,200.4,1.28,20.64,NA,3020,248.48,NA,NA,2,3,33.44,3.89,NA,"107;422;543;767;892;1096;1161;1297;1384;1407;1409;1410;1522;1588;1624;1658;1705;2143;2151;2307;2350;2352;2353;2364;2470;2622;2655;2920;3001;30143023;3047",NA,NA,NA,NA,9195388.69,61.5,25.38,43.44,97.96,-10.47,43.74,0,101.08,5,0.03,48,81.94,424.73,709.6,16.6,5,NA,NA,16.6,5,1.24931506849315,"yes","Ppstrllspps",16.7,"8.7.5",8,7,5,NA,NA,NA,NA,NA,NA,NA,NA
2054,TRUE,"Plecotus auritus","Brown long eared bat","2066","Animalia","Chordata","Mammalia","Chiroptera","Vespertilionidae","Plecotus","auritus","Brown big-eared bat",365,365,65,42,1.33,1,365,2.09,NA,NA,"424","wild","medium","acceptable",NA,NA,0.082,10.2,307.15,"36,420,424,434,455,700,000,000",NA,8.19,37.72,NA,5.5,730,NA,NA,1,NA,65.12,1,NA,NA,NA,1.22,1,360,2.09,NA,NA,NA,338.33,NA,NA,2,3,42.09,5.7,NA,"196;543;757;1297;1388;1658;1705;1771;2143;2151;2168;2350;2622;2655;2726;2977;3023",NA,NA,NA,NA,12452922.57,65.26,24.04,44.65,145.82,-10.47,67.67,0,110.06,1,0.02,50.42,46.77,449.95,625.22,30,7.8,NA,NA,30,7.8,1,"yes","Plctsar",30,"8.7.6",8,7,6,NA,NA,NA,NA,NA,NA,NA,NA
2055,FALSE,"Plecotus austriacus",NA,"2067","Animalia","Chordata","Mammalia","Chiroptera","Vespertilionidae","Plecotus","austriacus","Gray big-eared bat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"970","wild","medium","acceptable",NA,NA,NA,NA,NA,"424,434,565,970",NA,6.75,39.7,41,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,180,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,"107;543;677;1658;1860;2143;2151;2622;2655;3110",NA,NA,NA,NA,8090041.6,55.38,10.06,32.72,119.32,-17.53,50.89,0,102.06,1,0.05,41.55,103.59,396.55,888.68,25.5,12,NA,NA,25.5,12,NA,NA,"Plctsas",15,"8.7.39",8,7,39,NA,NA,NA,NA,NA,NA,NA,NA
2056,FALSE,"Scotorepens balstoni",NA,"2068","Animalia","Chordata","Mammalia","Chiroptera","Vespertilionidae","Scotorepens","balstoni","Western broad-nosed bat",NA,NA,210,29,1.5,NA,NA,2.4,5.6,NA,"671","captivity","small","acceptable",NA,NA,NA,NA,NA,"455,671,730",NA,11.92,35.49,NA,NA,NA,NA,NA,NA,NA,212.91,1,NA,NA,NA,1.41,NA,NA,2.39,NA,NA,NA,NA,NA,NA,2,NA,44.58,5.6,NA,"1297;1658;1835;2151;2515;2655",NA,NA,NA,NA,4828168.66,-17.37,-38.43,-27.9,149.87,113.14,131.51,0,0.66,0,0.00331354910180706,26.39,206.5,345.67,1279.29,9.7,11.7,NA,NA,9.7,11.7,NA,NA,"Sctrb",NA,"8.7.40",8,7,40,NA,NA,NA,NA,NA,NA,NA,NA
2057,FALSE,"Vespertilio murinus",NA,"2069","Animalia","Chordata","Mammalia","Chiroptera","Vespertilionidae","Vespertilio","murinus","Particolored bat",730,730,50,NA,2,1,365,NA,NA,NA,"970","wild","medium","questionable",NA,NA,NA,NA,NA,"134,455,477,730,970,000",NA,15.42,44.84,NA,NA,NA,NA,NA,1,NA,52.14,1,NA,NA,NA,1.5,1,144,NA,NA,NA,NA,371.23,NA,NA,2,3,94.29,NA,NA,"196;578;1297;1658;2143;2151;2519;2655;2719",NA,NA,NA,NA,11582955.4,61.2,34.29,47.75,137.64,4.94,71.29,0,45.97,1,0.02,34.99,40.46,367.71,588.14,14.5,18.7,NA,NA,14.5,18.7,2,NA,"Vsm",12,"8.7.41",8,7,41,NA,NA,NA,NA,NA,NA,NA,NA
2058,FALSE,"Cabassous centralis",NA,"2070","Animalia","Chordata","Mammalia","Cingulata","Dasypodidae","Cabassous","centralis","Northern naked-tailed armadillo",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"","unknown","small","low",NA,NA,4.812,4061.7,306.75,"36,420,434,455,610,600",1,3669.69,NA,415.89,NA,NA,811.53,3810,1,NA,NA,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,1,3,NA,NA,NA,"708;889;890;905;1297;1822;1946;1947;1995;2151;2655",NA,NA,NA,NA,669685.02,16.88,4.6,10.74,-69.4,-91.47,-80.43,2,55.18,4,0.14,167.79,241.52,1374.48,1690.31,NA,2750,NA,NA,NA,2750,NA,NA,"Cbssscn",NA,"7.1.6",7,1,6,NA,NA,NA,NA,NA,NA,NA,NA
2059,TRUE,"Cabassous unicinctus","Southern naked-tailed armadillo","2071","Animalia","Chordata","Mammalia","Cingulata","Dasypodidae","Cabassous","unicinctus","Southern naked-tailed armadillo",NA,NA,121.6666667,NA,1,NA,NA,100,NA,NA,"","unknown","small","low",NA,NA,NA,NA,NA,"434,671,978",1,3987.97,NA,453.64,NA,NA,NA,NA,1,NA,NA,2,NA,NA,NA,1,NA,NA,100,NA,0.62,NA,NA,1,NA,1,3,NA,NA,NA,"730;889;890;905;1995;2151;2431;2655",NA,NA,NA,NA,9346240.23,11.4,-23.37,-5.98,-34.79,-78.09,-56.44,0,12.88,0,0.12,161.32,246.91,1330.57,1560.63,NA,3500,NA,NA,7.483333333,3500,0.839921722113503,NA,"Cbu",NA,"7.1.3",7,1,3,NA,NA,NA,NA,NA,NA,NA,NA
2060,FALSE,"Chaetophractus nationi",NA,"2072","Animalia","Chordata","Mammalia","Cingulata","Dasypodidae","Chaetophractus","nationi","Andean hairy armadillo",NA,NA,NA,NA,1.5,NA,NA,NA,NA,NA,"","unknown","tiny","low",NA,NA,3.118,2150,308.65,"36,420,610,671",NA,2110.04,NA,NA,NA,NA,559,2150,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA,NA,NA,"890;1822;1946;2151;2655",NA,NA,NA,NA,334227.31,-14.76,-23.71,-19.24,-64.98,-70.49,-67.74,0,15.02,0,0.06,47.35,43.91,510.76,1249.03,NA,2150,NA,NA,NA,2150,NA,NA,"Chtpn",NA,"7.1.7",7,1,7,NA,NA,NA,NA,NA,NA,NA,NA
2061,FALSE,"Chaetophractus vellerosus",NA,"2073","Animalia","Chordata","Mammalia","Cingulata","Dasypodidae","Chaetophractus","vellerosus","Screaming hairy armadillo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"671","captivity","small","acceptable",NA,NA,1.707,1110,307.55,"364,204,346,711,136",2,930.16,NA,NA,NA,NA,303.6,1100,5,NA,NA,2,0.02,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,"890;1170;1171;1172;1822;1946;2151;2655",NA,NA,NA,NA,2372278.01,-9.69,-36.82,-23.25,-55.05,-69.37,-62.21,0,14.76,0,0.13,85.17,202.01,940.29,1254.06,16.2,840,NA,NA,16.2,840,NA,NA,"Chtphrctsvllr",NA,"7.1.8",7,1,8,NA,NA,NA,NA,NA,NA,NA,NA
2062,TRUE,"Chaetophractus villosus","Big hairy armadillo","2074","Animalia","Chordata","Mammalia","Cingulata","Dasypodidae","Chaetophractus","villosus","Large hairy armadillo",273,273,67,56,2,1,NA,128,NA,0.0207,"671","captivity","medium","acceptable",NA,NA,4.508,4540,308.25,"36,420,434,455,610,600,000,000",NA,4372.8,NA,NA,23,NA,808.12,4540,NA,NA,68.93,2,NA,NA,NA,1.62,NA,240,124.48,NA,NA,NA,280.79,NA,NA,1,NA,76.56,NA,NA,"543;1297;1822;1946;2151;2655",NA,NA,NA,NA,2743631.76,-13.83,-53.51,-33.67,-51.85,-72.8,-62.32,0,13.77,0,0.1,72.15,180.66,827.02,1085.2,25.2,3000,NA,NA,25.2,3000,0.747945205479452,NA,"Chtphrctsvlls",20,"7.1.1",7,1,1,NA,NA,NA,NA,NA,NA,NA,NA
2063,FALSE,"Chlamyphorus truncatus",NA,"2075","Animalia","Chordata","Mammalia","Cingulata","Dasypodidae","Chlamyphorus","truncatus","Pink fairy armadillo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","unknown","small","low",NA,NA,NA,NA,NA,"671,730",2,83.53,NA,134.99,NA,NA,NA,NA,6,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,NA,NA,NA,"890;899;1996;2151;2655",NA,NA,NA,NA,404571.07,-29.17,-39.75,-34.46,-61.55,-70.11,-65.83,0,6.37,0,0.07,33.98,136.29,440.7,894.51,NA,44.3,NA,NA,NA,44.3,NA,NA,"Chlmt",NA,"7.1.5",7,1,5,NA,NA,NA,NA,NA,NA,NA,NA
2064,TRUE,"Dasypus novemcinctus","Nine-banded armadillo","2076","Animalia","Chordata","Mammalia","Cingulata","Dasypodidae","Dasypus","novemcinctus","Nine-banded armadillo",365,365,133,137,4,1,NA,66,NA,NA,"671","captivity","medium","acceptable",NA,NA,4.655,3413.7,307.65,"36,420,434,455,538,500,000,000,000",2,3949.01,NA,442.79,0,NA,866.97,3510,5,NA,134,2,0.04,0.03,NA,3.96,NA,180,96.48,NA,20.37,NA,511.16,1,4,1,2,136.87,NA,NA,"454;543;730;889;890;905;966;1171;1172;1297;1757;1822;1914;1928;1946;2151;2431;2649;2655",NA,NA,NA,NA,17080218.63,40.84,-31.88,4.48,-34.79,-108.7,-71.74,0,30.67,0,0.1,132.38,225.09,1181.55,1448.33,22.3,5500,NA,NA,22.3,5500,1,NA,"Dsypn",15,"7.1.4",7,1,4,NA,NA,NA,NA,NA,NA,NA,NA
2065,FALSE,"Dasypus septemcinctus",NA,"2077","Animalia","Chordata","Mammalia","Cingulata","Dasypodidae","Dasypus","septemcinctus","Seven-banded armadillo",274,NA,132,NA,6,NA,NA,NA,NA,NA,"671","captivity","small","questionable",NA,NA,NA,NA,NA,"455,542,610,671",NA,1526.64,NA,NA,NA,NA,NA,NA,3,NA,120,2,NA,NA,NA,5.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,"890;1297;2655",NA,NA,NA,NA,5434573.16,-0.08,-30.06,-15.07,-39.33,-65.34,-52.33,0,26.96,0,0.1,127.94,231.1,1156.54,1436.34,16.8,1475,NA,NA,16.8,1475,0.750684931506849,NA,"Dsypssp",NA,"7.1.9",7,1,9,NA,NA,NA,NA,NA,NA,NA,NA
2066,FALSE,"Euphractus sexcinctus",NA,"2078","Animalia","Chordata","Mammalia","Cingulata","Dasypodidae","Euphractus","sexcinctus","Six-banded armadillo",274,274,68,28,2,NA,NA,105,420,NA,"671","captivity","medium","acceptable",NA,NA,6.901,8190,307.35,"36,420,434,455,610,600",2,4731.16,NA,446.66,23.5,NA,1236.69,8190,6,NA,64.66,2,0.65,0.93,NA,1.73,NA,225.96,104.98,NA,1.77,NA,283.18,1,2,1,2,28,NA,NA,"354;543;730;889;890;905;1008;1297;1822;1946;2151;2403;2649;2655",NA,NA,NA,NA,6270416,3.05,-35.53,-16.24,-34.79,-66.07,-50.43,0,36.46,1,0.09,109.7,217.48,1083.97,1362.67,22.1,4850,NA,NA,22.1,4850,0.750684931506849,NA,"Ephrs",18.83,"7.1.10",7,1,10,NA,NA,NA,NA,NA,NA,NA,NA
2067,FALSE,"Priodontes maximus",NA,"2079","Animalia","Chordata","Mammalia","Cingulata","Dasypodidae","Priodontes","maximus","Giant armadillo",320,320,122,35,1.5,NA,NA,62.15,NA,NA,"671","captivity","small","acceptable",NA,NA,16.892,45190,306.75,"36,420,434,455,671",1,40641.89,NA,874.99,NA,NA,3027.73,45190,2,NA,124.24,2,3.19,4.52,NA,1.5,NA,180,113,NA,0.35,NA,327.59,1,NA,1,3,34.8,NA,NA,"199;543;730;889;890;899;905;1297;1822;1946;1947;2151;2649;2655",NA,NA,NA,NA,10006526.45,11.35,-29.89,-9.26,-44.35,-78.12,-61.24,0,9.21,0,0.12,156.5,242.69,1332.92,1513.92,15,33000,NA,NA,15,33000,0.876712328767123,NA,"Prdnm",15,"7.1.11",7,1,11,NA,NA,NA,NA,NA,NA,NA,NA
